route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
0,SA,115699058,Union Station,0,   0  4,1325342
0,SA,115699059,Union Station,0,   0  5,1325342
0,SA,115699060,Union Station,0,   0  8,1325342
0,SA,115699061,Union Station,0,   0  2,1325344
0,SA,115699062,Union Station,0,   0  1,1325342
0,SA,115699063,Union Station,0,   0  3,1325342
0,SA,115699064,Union Station,0,   0  9,1325342
0,SA,115699065,Union Station,0,   0  4,1325342
0,SA,115699066,Union Station,0,   0  2,1325342
0,SA,115699067,Union Station,0,   0  5,1325342
0,SA,115699068,Union Station,0,   0  4,1325344
0,SA,115699069,Union Station,0,   0  4,1325342
0,SA,115699070,Union Station,0,   0  7,1325342
0,SA,115699071,Union Station,0,   0  2,1325342
0,SA,115699072,Union Station,0,   0  7,1325342
0,SA,115699073,Union Station,0,   0  2,1325342
0,SA,115699074,Union Station,0,   0  3,1325342
0,SA,115699075,Union Station,0,   0  3,1325344
0,SA,115699076,Union Station,0,   0  9,1325342
0,SA,115699077,Union Station,0,   0  1,1325342
0,SA,115699078,Union Station,0,   0  2,1325342
0,SA,115699079,Union Station,0,   0  5,1325342
0,SA,115699080,Union Station,0,   0  8,1325342
0,SA,115699081,Union Station,0,   0  2,1325342
0,SA,115699082,Union Station,0,   0  8,1325342
0,SA,115699083,Union Station,0,   0  4,1325342
0,SA,115699084,Union Station,0,   0  1,1325342
0,SA,115699085,Union Station,0,   0  5,1325342
0,SA,115699086,Union Station,0,   0  2,1325342
0,SA,115699087,Union Station,0,   0  9,1325342
0,SA,115699088,Union Station,0,   0  7,1325342
0,SA,115699089,Union Station,0,   0  3,1325342
0,SA,115699090,Union Station,0,   0  5,1325344
0,SA,115699091,Union Station,0,   0  6,1325342
0,SA,115699092,Union Station,0,   0  3,1325342
0,SA,115699093,Union Station,0,   0  7,1325342
0,SA,115699094,Union Station,0,   0  7,1325342
0,SA,115699095,Union Station,0,   0  8,1325344
0,SA,115699096,Union Station,0,   0  8,1325342
0,SA,115699097,Union Station,0,   0  2,1325342
0,SA,115699098,Union Station,0,   0  6,1325342
0,SA,115699099,Union Station,0,   0  8,1325342
0,SA,115699100,Union Station,0,   0  6,1325342
0,SA,115699101,Union Station,0,   0  4,1325342
0,SA,115699102,Union Station,0,   0  1,1325342
0,SA,115699103,Union Station,0,   0  8,1325342
0,SA,115699104,Union Station,0,   0  5,1325342
0,SA,115699105,Union Station,0,   0  6,1325342
0,SA,115699106,Union Station,0,   0  7,1325342
0,SA,115699107,Union Station,0,   0  6,1325342
0,SA,115699108,Union Station,0,   0  1,1325342
0,SA,115699109,Union Station,0,   0  3,1325342
0,SA,115699110,Union Station,0,   0  6,1325342
0,SA,115699111,Union Station,0,  15 15,1325342
0,SA,115699112,Union Station,0,   0  3,1325342
0,SA,115699113,Union Station,0,   0  3,1325342
0,SA,115699114,Union Station,0,   0  5,1325342
0,SA,115699115,Union Station,0,   0  6,1325342
0,SA,115699116,Union Station,0,   0  9,1325342
0,SA,115699117,Union Station,0,   0  1,1325342
0,SA,115699118,Union Station,0,   0  6,1325344
0,SA,115699119,Union Station,0,   0  5,1325344
0,SA,115699120,Union Station,0,   0  7,1325342
0,SA,115699121,Union Station,0,   0  6,1325342
0,SA,115699122,Union Station,0,   0  1,1325342
0,SA,115699123,Union Station,0,   0  1,1325342
0,SA,115699124,Union Station,0,   0  9,1325342
0,SA,115699125,Union Station,0,   0  2,1325342
0,SA,115699126,Union Station,0,   0  8,1325342
0,SA,115699127,Union Station,0,   0  5,1325342
0,SA,115699128,Union Station,0,   0  9,1325342
0,SA,115699129,Union Station,0,   0  3,1325344
0,SA,115699130,Union Station,0,   0  1,1325344
0,SA,115699131,Union Station,0,   0  1,1325342
0,SA,115699132,Union Station,0,   0  4,1325342
0,SA,115699133,Englewood Station,1,   0  4,1325346
0,SA,115699134,Englewood Station,1,   0  5,1325346
0,SA,115699135,Englewood Station,1,   0  8,1325346
0,SA,115699136,Englewood Station,1,   0  7,1325346
0,SA,115699137,Englewood Station,1,   0  1,1325346
0,SA,115699138,Englewood Station,1,   0  9,1325346
0,SA,115699139,Englewood Station,1,   0  8,1325346
0,SA,115699140,Englewood Station,1,   0  2,1325346
0,SA,115699141,Englewood Station,1,   0  5,1325346
0,SA,115699142,Englewood Station,1,   0  2,1325346
0,SA,115699143,Englewood Station,1,   0  6,1325346
0,SA,115699144,Englewood Station,1,   0  2,1325346
0,SA,115699145,Englewood Station,1,   0  9,1325346
0,SA,115699146,Englewood Station,1,   0  1,1325346
0,SA,115699147,Englewood Station,1,   0  3,1325346
0,SA,115699148,Englewood Station,1,   0  6,1325346
0,SA,115699149,Englewood Station,1,   0  9,1325346
0,SA,115699150,Englewood Station,1,   0  3,1325346
0,SA,115699151,Englewood Station,1,   0  7,1325346
0,SA,115699152,Englewood Station,1,   0  3,1325346
0,SA,115699153,Englewood Station,1,   0  1,1325345
0,SA,115699154,Englewood Station,1,   0  5,1325346
0,SA,115699155,Englewood Station,1,   0  4,1325346
0,SA,115699156,Englewood Station,1,   0  7,1325346
0,SA,115699157,Englewood Station,1,   0  1,1325346
0,SA,115699158,Englewood Station,1,   0  3,1325346
0,SA,115699159,Englewood Station,1,   0  1,1325346
0,SA,115699160,Englewood Station,1,   0  2,1325346
0,SA,115699161,Englewood Station,1,   0  1,1325346
0,SA,115699162,Englewood Station,1,   0  4,1325345
0,SA,115699163,Englewood Station,1,   0  4,1325346
0,SA,115699164,Englewood Station,1,   0  5,1325346
0,SA,115699165,Englewood Station,1,   0  8,1325346
0,SA,115699166,Englewood Station,1,   0  7,1325346
0,SA,115699167,Englewood Station,1,   0  2,1325346
0,SA,115699168,Englewood Station,1,   0  3,1325345
0,SA,115699169,Englewood Station,1,   0  1,1325346
0,SA,115699170,Englewood Station,1,   0  8,1325346
0,SA,115699171,Englewood Station,1,   0  1,1325346
0,SA,115699172,Englewood Station,1,   0  3,1325346
0,SA,115699173,Englewood Station,1,   0  2,1325345
0,SA,115699174,Englewood Station,1,   0  6,1325346
0,SA,115699175,Englewood Station,1,   0  6,1325346
0,SA,115699176,Englewood Station,1,   0  3,1325345
0,SA,115699177,Englewood Station,1,   0  5,1325346
0,SA,115699178,Englewood Station,1,   0  8,1325346
0,SA,115699179,Englewood Station,1,   0  5,1325346
0,SA,115699180,Englewood Station,1,   0  9,1325346
0,SA,115699181,Englewood Station,1,   0  8,1325346
0,SA,115699182,Englewood Station,1,   0  7,1325346
0,SA,115699183,Englewood Station,1,   0  4,1325346
0,SA,115699184,Englewood Station,1,   0  5,1325346
0,SA,115699185,Englewood Station,1,   0  6,1325346
0,SA,115699186,Englewood Station,1,   0  4,1325346
0,SA,115699187,Englewood Station,1,   0  1,1325346
0,SA,115699188,Englewood Station,1,   0  3,1325346
0,SA,115699189,Englewood Station,1,   0  6,1325346
0,SA,115699190,Englewood Station,1,   0  7,1325346
0,SA,115699191,Englewood Station,1,   0  3,1325346
0,SA,115699192,Englewood Station,1,   0  7,1325346
0,SA,115699193,Englewood Station,1,   0  5,1325345
0,SA,115699194,Englewood Station,1,   0  2,1325346
0,SA,115699195,Englewood Station,1,   0  8,1325346
0,SA,115699196,Englewood Station,1,   0  3,1325346
0,SA,115699197,Englewood Station,1,   0  6,1325346
0,SA,115699198,Englewood Station,1,   0  7,1325346
0,SA,115699199,Englewood Station,1,   0  1,1325346
0,SA,115699200,Englewood Station,1,   0  2,1325346
0,SA,115699201,Englewood Station,1,   0  6,1325346
0,SA,115699202,Englewood Station,1,   0  9,1325346
0,SA,115699203,Englewood Station,1,   0  8,1325346
0,SA,115699204,Englewood Station,1,   0  9,1325346
0,SA,115699205,Englewood Station,1,   0  9,1325346
0,SA,115699206,Englewood Station,1,   0  2,1325346
0,SU,115756014,Union Station,0,   0  8,1325342
0,SU,115756015,Union Station,0,   0  6,1325342
0,SU,115756016,Union Station,0,   0  2,1325342
0,SU,115756017,Union Station,0,   0  2,1325342
0,SU,115756018,Union Station,0,   0  9,1325342
0,SU,115756019,Union Station,0,   0  6,1325342
0,SU,115756020,Union Station,0,   0  8,1325342
0,SU,115756021,Union Station,0,   0  8,1325342
0,SU,115756022,Union Station,0,   0  6,1325342
0,SU,115756023,Union Station,0,   0  5,1325342
0,SU,115756024,Union Station,0,   0  2,1325342
0,SU,115756025,Union Station,0,   0  4,1325342
0,SU,115756026,Union Station,0,   0  3,1325342
0,SU,115756027,Union Station,0,   0  2,1325342
0,SU,115756028,Union Station,0,   0  9,1325342
0,SU,115756029,Union Station,0,   0  5,1325342
0,SU,115756030,Union Station,0,   0  1,1325342
0,SU,115756031,Union Station,0,   0  5,1325342
0,SU,115756032,Union Station,0,   0  3,1325342
0,SU,115756033,Union Station,0,   0  1,1325342
0,SU,115756034,Union Station,0,   0  4,1325342
0,SU,115756035,Union Station,0,   0  5,1325342
0,SU,115756036,Union Station,0,   0  5,1325344
0,SU,115756037,Union Station,0,   0  4,1325342
0,SU,115756038,Union Station,0,   0  2,1325342
0,SU,115756039,Union Station,0,   0  3,1325342
0,SU,115756040,Union Station,0,   0  3,1325342
0,SU,115756041,Union Station,0,   0  1,1325342
0,SU,115756042,Union Station,0,   0  1,1325342
0,SU,115756043,Union Station,0,   0  5,1325342
0,SU,115756044,Union Station,0,   0  1,1325342
0,SU,115756045,Union Station,0,   0  9,1325342
0,SU,115756046,Union Station,0,   0  4,1325342
0,SU,115756047,Union Station,0,   0  2,1325342
0,SU,115756048,Union Station,0,   0  6,1325342
0,SU,115756049,Union Station,0,   0  5,1325342
0,SU,115756050,Union Station,0,   0  3,1325344
0,SU,115756051,Union Station,0,   0  6,1325342
0,SU,115756052,Union Station,0,   0  4,1325342
0,SU,115756053,Union Station,0,   0  9,1325342
0,SU,115756054,Union Station,0,   0  4,1325344
0,SU,115756055,Union Station,0,   0  4,1325342
0,SU,115756056,Union Station,0,   0  7,1325342
0,SU,115756057,Union Station,0,   0  6,1325342
0,SU,115756058,Union Station,0,   0  8,1325342
0,SU,115756059,Union Station,0,   0  7,1325342
0,SU,115756060,Union Station,0,   0  2,1325342
0,SU,115756061,Union Station,0,   0  3,1325342
0,SU,115756062,Union Station,0,   0  1,1325342
0,SU,115756063,Union Station,0,   0  2,1325342
0,SU,115756064,Union Station,0,   0  8,1325342
0,SU,115756065,Union Station,0,   0  4,1325342
0,SU,115756066,Union Station,0,   0  2,1325342
0,SU,115756067,Union Station,0,   0  7,1325342
0,SU,115756068,Union Station,0,   0  8,1325342
0,SU,115756069,Union Station,0,   0  7,1325342
0,SU,115756070,Union Station,0,   0  7,1325342
0,SU,115756071,Union Station,0,   0  3,1325342
0,SU,115756072,Union Station,0,   0  1,1325342
0,SU,115756073,Union Station,0,   0  1,1325344
0,SU,115756074,Englewood Station,1,   0  5,1325346
0,SU,115756075,Englewood Station,1,   0  9,1325346
0,SU,115756076,Englewood Station,1,   0  1,1325346
0,SU,115756077,Englewood Station,1,   0  7,1325346
0,SU,115756078,Englewood Station,1,   0  3,1325346
0,SU,115756079,Englewood Station,1,   0  1,1325346
0,SU,115756080,Englewood Station,1,   0  4,1325346
0,SU,115756081,Englewood Station,1,   0  2,1325346
0,SU,115756082,Englewood Station,1,   0  7,1325346
0,SU,115756083,Englewood Station,1,   0  4,1325346
0,SU,115756084,Englewood Station,1,   0  3,1325346
0,SU,115756085,Englewood Station,1,   0  1,1325346
0,SU,115756086,Englewood Station,1,   0  4,1325346
0,SU,115756087,Englewood Station,1,   0  7,1325346
0,SU,115756088,Englewood Station,1,   0  4,1325346
0,SU,115756089,Englewood Station,1,   0  2,1325346
0,SU,115756090,Englewood Station,1,   0  4,1325346
0,SU,115756091,Englewood Station,1,   0  7,1325346
0,SU,115756092,Englewood Station,1,   0  8,1325346
0,SU,115756093,Englewood Station,1,   0  6,1325346
0,SU,115756094,Englewood Station,1,   0  3,1325346
0,SU,115756095,Englewood Station,1,   0  1,1325346
0,SU,115756096,Englewood Station,1,   0  5,1325346
0,SU,115756097,Englewood Station,1,   0  1,1325346
0,SU,115756098,Englewood Station,1,   0  8,1325346
0,SU,115756099,Englewood Station,1,   0  1,1325346
0,SU,115756100,Englewood Station,1,   0  4,1325346
0,SU,115756101,Englewood Station,1,   0  4,1325346
0,SU,115756102,Englewood Station,1,   0  5,1325346
0,SU,115756103,Englewood Station,1,   0  2,1325346
0,SU,115756104,Englewood Station,1,   0  6,1325346
0,SU,115756105,Englewood Station,1,   0  4,1325346
0,SU,115756106,Englewood Station,1,   0  9,1325346
0,SU,115756107,Englewood Station,1,   0  2,1325346
0,SU,115756108,Englewood Station,1,   0  8,1325346
0,SU,115756109,Englewood Station,1,   0  6,1325346
0,SU,115756110,Englewood Station,1,   0  3,1325346
0,SU,115756111,Englewood Station,1,   0  9,1325346
0,SU,115756112,Englewood Station,1,   0  3,1325346
0,SU,115756113,Englewood Station,1,   0  8,1325346
0,SU,115756114,Englewood Station,1,   0  6,1325346
0,SU,115756115,Englewood Station,1,   0  7,1325346
0,SU,115756116,Englewood Station,1,   0  5,1325346
0,SU,115756117,Englewood Station,1,   0  3,1325346
0,SU,115756118,Englewood Station,1,   0  9,1325346
0,SU,115756119,Englewood Station,1,   0  2,1325346
0,SU,115756120,Englewood Station,1,   0  2,1325346
0,SU,115756121,Englewood Station,1,   0  5,1325346
0,SU,115756122,Englewood Station,1,   0  1,1325346
0,SU,115756123,Englewood Station,1,   0  6,1325346
0,SU,115756124,Englewood Station,1,   0  8,1325346
0,SU,115756125,Englewood Station,1,   0  6,1325346
0,SU,115756126,Englewood Station,1,   0  5,1325346
0,SU,115756127,Englewood Station,1,   0  9,1325346
0,SU,115756128,Englewood Station,1,   0  2,1325346
0,SU,115756129,Englewood Station,1,   0  2,1325346
0,SU,115756130,Englewood Station,1,   0  2,1325346
0,SU,115756131,Englewood Station,1,   0  5,1325346
0,SU,115756132,Englewood Station,1,   0  8,1325346
0,SU,115756133,Englewood Station,1,   0  8,1325346
0,SU,115756134,Englewood Station,1,   0  6,1325346
0,SU,115756135,Englewood Station,1,   0  3,1325346
0,SU,115756136,Englewood Station,1,   0  4,1325346
0,WK,115699330,Union Station,0,   0  4,1325344
0,WK,115699331,Union Station,0,   0  9,1325342
0,WK,115699332,Union Station,0,   0  1,1325344
0,WK,115699333,Union Station,0,   0  3,1325344
0,WK,115699334,Union Station,0,   0  9,1325344
0,WK,115699335,Union Station,0,   0  5,1325342
0,WK,115699336,Union Station,0,   0  6,1325342
0,WK,115699337,Union Station,0,   0  8,1325342
0,WK,115699338,Union Station,0,   0  7,1325342
0,WK,115699339,Union Station,0,   0  9,1325342
0,WK,115699340,Union Station,0,   0  5,1325342
0,WK,115699341,Union Station,0,   0  1,1325342
0,WK,115699342,Union Station,0,   0  3,1325342
0,WK,115699343,Union Station,0,   0  6,1325342
0,WK,115699344,Union Station,0,   0  8,1325342
0,WK,115699345,Union Station,0,   0  7,1325342
0,WK,115699346,Union Station,0,   0  3,1325342
0,WK,115699347,Union Station,0,   0  9,1325342
0,WK,115699348,Union Station,0,   0  5,1325342
0,WK,115699349,Union Station,0,   0  1,1325342
0,WK,115699350,Union Station,0,   0  4,1325342
0,WK,115699351,Union Station,0,   0  6,1325342
0,WK,115699352,Union Station,0,   0  8,1325342
0,WK,115699353,Union Station,0,   0  2,1325342
0,WK,115699354,Union Station,0,   0  7,1325342
0,WK,115699355,Union Station,0,   0  3,1325342
0,WK,115699356,Union Station,0,   0  5,1325342
0,WK,115699357,Union Station,0,   0  1,1325342
0,WK,115699358,Union Station,0,   0  4,1325342
0,WK,115699359,Union Station,0,   0  6,1325342
0,WK,115699360,Union Station,0,   0  8,1325342
0,WK,115699361,Union Station,0,   0  2,1325342
0,WK,115699362,Union Station,0,   0  7,1325342
0,WK,115699363,Union Station,0,   0  3,1325342
0,WK,115699364,Union Station,0,   0  9,1325342
0,WK,115699365,Union Station,0,   0  5,1325342
0,WK,115699366,Union Station,0,   0  1,1325342
0,WK,115699367,Union Station,0,   0  4,1325342
0,WK,115699368,Union Station,0,   0  6,1325342
0,WK,115699369,Union Station,0,   0  8,1325342
0,WK,115699370,Union Station,0,   0  2,1325342
0,WK,115699371,Union Station,0,   0  7,1325342
0,WK,115699372,Union Station,0,   0  3,1325342
0,WK,115699373,Union Station,0,   0  9,1325342
0,WK,115699374,Union Station,0,   0  5,1325342
0,WK,115699375,Union Station,0,   0  1,1325342
0,WK,115699376,Union Station,0,   0  4,1325342
0,WK,115699377,Union Station,0,   0  6,1325342
0,WK,115699378,Union Station,0,   0  8,1325342
0,WK,115699379,Union Station,0,   0  2,1325342
0,WK,115699380,Union Station,0,   0  7,1325342
0,WK,115699381,Union Station,0,   0  3,1325342
0,WK,115699382,Union Station,0,   0  9,1325342
0,WK,115699383,Union Station,0,   0  5,1325342
0,WK,115699384,Union Station,0,   0  1,1325342
0,WK,115699385,Union Station,0,   0  4,1325342
0,WK,115699386,Union Station,0,   0  6,1325342
0,WK,115699387,Union Station,0,   0  8,1325342
0,WK,115699388,Union Station,0,   0  2,1325342
0,WK,115699389,Union Station,0,   0  7,1325342
0,WK,115699390,Union Station,0,   0  3,1325342
0,WK,115699391,Union Station,0,   0  9,1325342
0,WK,115699392,Union Station,0,   0  5,1325342
0,WK,115699393,Union Station,0,   0  1,1325342
0,WK,115699394,Union Station,0,   0  4,1325342
0,WK,115699395,Union Station,0,   0  6,1325342
0,WK,115699396,Union Station,0,   0  8,1325342
0,WK,115699397,Union Station,0,   0  2,1325342
0,WK,115699398,Union Station,0,   0  7,1325342
0,WK,115699399,Union Station,0,   0  3,1325342
0,WK,115699400,Union Station,0,   0  5,1325342
0,WK,115699401,Union Station,0,   0  1,1325342
0,WK,115699402,Union Station,0,   0  1,1325342
0,WK,115699403,Union Station,0,   0  4,1325342
0,WK,115699404,Union Station,0,   0  2,1325342
0,WK,115699405,Englewood Station,1,   0  8,1325346
0,WK,115699406,Englewood Station,1,   0  9,1325346
0,WK,115699407,Englewood Station,1,   0  9,1325346
0,WK,115699408,Englewood Station,1,   0  2,1325346
0,WK,115699409,Englewood Station,1,   0  5,1325346
0,WK,115699410,Englewood Station,1,   0  2,1325346
0,WK,115699411,Englewood Station,1,   0  3,1325346
0,WK,115699412,Englewood Station,1,   0  8,1325346
0,WK,115699413,Englewood Station,1,   0  5,1325345
0,WK,115699414,Englewood Station,1,   0  4,1325345
0,WK,115699415,Englewood Station,1,   0  1,1325346
0,WK,115699416,Englewood Station,1,   0  3,1325346
0,WK,115699417,Englewood Station,1,   0  2,1325346
0,WK,115699418,Englewood Station,1,   0  6,1325346
0,WK,115699419,Englewood Station,1,   0  1,1325346
0,WK,115699420,Englewood Station,1,   0  9,1325346
0,WK,115699421,Englewood Station,1,   0  3,1325346
0,WK,115699422,Englewood Station,1,   0  1,1325346
0,WK,115699423,Englewood Station,1,   0  1,1325345
0,WK,115699424,Englewood Station,1,   0  7,1325346
0,WK,115699425,Englewood Station,1,   0  5,1325346
0,WK,115699426,Englewood Station,1,   0  4,1325346
0,WK,115699427,Englewood Station,1,   0  9,1325346
0,WK,115699428,Englewood Station,1,   0  7,1325346
0,WK,115699429,Englewood Station,1,   0  6,1325346
0,WK,115699430,Englewood Station,1,   0  2,1325346
0,WK,115699431,Englewood Station,1,   0  3,1325346
0,WK,115699432,Englewood Station,1,   0  2,1325346
0,WK,115699433,Englewood Station,1,   0  6,1325346
0,WK,115699434,Englewood Station,1,   0  1,1325346
0,WK,115699435,Englewood Station,1,   0  9,1325346
0,WK,115699436,Englewood Station,1,   0  7,1325346
0,WK,115699437,Englewood Station,1,   0  4,1325346
0,WK,115699438,Englewood Station,1,   0  8,1325346
0,WK,115699439,Englewood Station,1,   0  7,1325346
0,WK,115699440,Englewood Station,1,   0  6,1325346
0,WK,115699441,Englewood Station,1,   0  1,1325346
0,WK,115699442,Englewood Station,1,   0  2,1325345
0,WK,115699443,Englewood Station,1,   0  9,1325346
0,WK,115699444,Englewood Station,1,   0  3,1325346
0,WK,115699445,Englewood Station,1,   0  8,1325346
0,WK,115699446,Englewood Station,1,   0  8,1325346
0,WK,115699447,Englewood Station,1,   0  5,1325346
0,WK,115699448,Englewood Station,1,   0  8,1325346
0,WK,115699449,Englewood Station,1,   0  4,1325346
0,WK,115699450,Englewood Station,1,   0  9,1325346
0,WK,115699451,Englewood Station,1,   0  7,1325346
0,WK,115699452,Englewood Station,1,   0  1,1325346
0,WK,115699453,Englewood Station,1,   0  2,1325346
0,WK,115699454,Englewood Station,1,   0  6,1325346
0,WK,115699455,Englewood Station,1,   0  1,1325346
0,WK,115699456,Englewood Station,1,   0  3,1325346
0,WK,115699457,Englewood Station,1,   0  1,1325346
0,WK,115699458,Englewood Station,1,   0  6,1325346
0,WK,115699459,Englewood Station,1,   0  3,1325346
0,WK,115699460,Englewood Station,1,   0  3,1325346
0,WK,115699461,Englewood Station,1,   0  4,1325346
0,WK,115699462,Englewood Station,1,   0  5,1325346
0,WK,115699463,Englewood Station,1,   0  7,1325346
0,WK,115699464,Englewood Station,1,   0  6,1325346
0,WK,115699465,Englewood Station,1,   0  5,1325346
0,WK,115699466,Englewood Station,1,   0  7,1325346
0,WK,115699467,Englewood Station,1,   0  8,1325346
0,WK,115699468,Englewood Station,1,   0  4,1325346
0,WK,115699469,Englewood Station,1,   0  5,1325346
0,WK,115699470,Englewood Station,1,   0  9,1325346
0,WK,115699471,Englewood Station,1,   0  5,1325345
0,WK,115699472,Englewood Station,1,   0  3,1325346
0,WK,115699473,Englewood Station,1,   0  6,1325346
0,WK,115699474,Englewood Station,1,   0  6,1325345
0,WK,115699475,Englewood Station,1,   0  8,1325346
0,WK,115699476,Englewood Station,1,   0  4,1325346
0,WK,115699477,Englewood Station,1,   0  5,1325346
0,WK,115699478,Englewood Station,1,   0  7,1325346
0B,SA,115699479,Englewood,0,  0B  2,1325347
0B,SA,115699480,Englewood,0,  0B  3,1325347
0B,SA,115699481,Englewood,0,  0B  1,1325347
0B,SA,115699482,Englewood,0,  0B  1,1325347
0B,SA,115699483,Englewood,0,  0B  3,1325347
0B,SA,115699484,Englewood,0,  0B  2,1325347
0B,SA,115699485,Englewood,0,  0B  1,1325347
0B,SA,115699486,Englewood,0,  0B  3,1325347
0B,SA,115699487,Englewood,0,  0B  2,1325347
0B,SA,115699488,Englewood,0,  0B  1,1325347
0B,SA,115699489,Englewood,0,  0B  3,1325347
0B,SA,115699490,Englewood,0,  0B  2,1325347
0B,SA,115699491,Englewood,0,  0B  1,1325347
0B,SA,115699492,Englewood,0,  0B  3,1325347
0B,SA,115699493,Englewood,0,  0B  2,1325347
0B,SA,115699494,Englewood,0,  0B  1,1325347
0B,SA,115699495,Englewood,0,  0B  3,1325347
0B,SA,115699496,Englewood,0,  0B  2,1325347
0B,SA,115699497,Englewood,0,  0B  1,1325347
0B,SA,115699498,Englewood,0,  0B  3,1325347
0B,SA,115699499,Englewood,0,  0B  2,1325347
0B,SA,115699500,Englewood,0,  0B  1,1325347
0B,SA,115699501,Englewood,0,  0B  2,1325347
0B,SA,115699502,Englewood,0,  0B  3,1325347
0B,SA,115699503,Englewood,0,  0B  1,1325347
0B,SA,115699504,Englewood,0,  0B  2,1325347
0B,SA,115699505,Englewood,0,  0B  3,1325347
0B,SA,115699506,Englewood,0,  0B  1,1325347
0B,SA,115699507,Englewood,0,  0B  3,1325347
0B,SA,115699508,Englewood,0,  0B  2,1325347
0B,SA,115699509,Englewood,0,  0B  1,1325347
0B,SA,115699510,Englewood,0,  0B  3,1325347
0B,SA,115699511,Englewood,0,  0B  2,1325347
0B,SA,115699512,Englewood,0,  0B  1,1325347
0B,SA,115699513,Englewood,0,  0B  3,1325347
0B,SA,115699514,Englewood,0,  0B  2,1325347
0B,SA,115699515,Englewood,0,  0B  1,1325347
0B,SA,115699516,Englewood,0,  0B  3,1325347
0B,SA,115699517,Englewood,0,  0B  2,1325347
0B,SA,115699518,Highlands Ranch,1,  0B  2,1325348
0B,SA,115699519,Highlands Ranch,1,  0B  1,1325348
0B,SA,115699520,Highlands Ranch,1,  0B  3,1325348
0B,SA,115699521,Highlands Ranch,1,  0B  2,1325348
0B,SA,115699522,Highlands Ranch,1,  0B  1,1325348
0B,SA,115699523,Highlands Ranch,1,  0B  3,1325348
0B,SA,115699524,Highlands Ranch,1,  0B  2,1325348
0B,SA,115699525,Highlands Ranch,1,  0B  1,1325348
0B,SA,115699526,Highlands Ranch,1,  0B  3,1325348
0B,SA,115699527,Highlands Ranch,1,  0B  2,1325348
0B,SA,115699528,Highlands Ranch,1,  0B  1,1325348
0B,SA,115699529,Highlands Ranch,1,  0B  2,1325348
0B,SA,115699530,Highlands Ranch,1,  0B  3,1325348
0B,SA,115699531,Highlands Ranch,1,  0B  1,1325348
0B,SA,115699532,Highlands Ranch,1,  0B  2,1325348
0B,SA,115699533,Highlands Ranch,1,  0B  3,1325348
0B,SA,115699534,Highlands Ranch,1,  0B  1,1325348
0B,SA,115699535,Highlands Ranch,1,  0B  2,1325348
0B,SA,115699536,Highlands Ranch,1,  0B  3,1325348
0B,SA,115699537,Highlands Ranch,1,  0B  1,1325348
0B,SA,115699538,Highlands Ranch,1,  0B  3,1325348
0B,SA,115699539,Highlands Ranch,1,  0B  2,1325348
0B,SA,115699540,Highlands Ranch,1,  0B  1,1325348
0B,SA,115699541,Highlands Ranch,1,  0B  3,1325348
0B,SA,115699542,Highlands Ranch,1,  0B  2,1325348
0B,SA,115699543,Highlands Ranch,1,  0B  1,1325348
0B,SA,115699544,Highlands Ranch,1,  0B  3,1325348
0B,SA,115699545,Highlands Ranch,1,  0B  2,1325348
0B,SA,115699546,Highlands Ranch,1,  0B  1,1325348
0B,SA,115699547,Highlands Ranch,1,  0B  3,1325348
0B,SA,115699548,Highlands Ranch,1,  0B  2,1325348
0B,SA,115699549,Highlands Ranch,1,  0B  1,1325348
0B,SA,115699550,Highlands Ranch,1,  0B  3,1325348
0B,SA,115699551,Highlands Ranch,1,  0B  2,1325348
0B,SA,115699552,Highlands Ranch,1,  0B  1,1325348
0B,SA,115699553,Highlands Ranch,1,  0B  3,1325348
0B,SA,115699554,Highlands Ranch,1,  0B  2,1325348
0B,SA,115699555,Highlands Ranch,1,  0B  1,1325348
0B,SA,115699556,Highlands Ranch,1,  0B  3,1325348
0B,SU,115699557,Englewood,0,  0B  2,1325347
0B,SU,115699558,Englewood,0,  0B  3,1325347
0B,SU,115699559,Englewood,0,  0B  1,1325347
0B,SU,115699560,Englewood,0,  0B  2,1325347
0B,SU,115699561,Englewood,0,  0B  1,1325347
0B,SU,115699562,Englewood,0,  0B  3,1325347
0B,SU,115699563,Englewood,0,  0B  2,1325347
0B,SU,115699564,Englewood,0,  0B  1,1325347
0B,SU,115699565,Englewood,0,  0B  3,1325347
0B,SU,115699566,Englewood,0,  0B  2,1325347
0B,SU,115699567,Englewood,0,  0B  2,1325347
0B,SU,115699568,Englewood,0,  0B  1,1325347
0B,SU,115699569,Englewood,0,  0B  3,1325347
0B,SU,115699570,Englewood,0,  0B  2,1325347
0B,SU,115699571,Englewood,0,  0B  1,1325347
0B,SU,115699572,Englewood,0,  0B  3,1325347
0B,SU,115699573,Englewood,0,  0B  2,1325347
0B,SU,115699574,Englewood,0,  0B  1,1325347
0B,SU,115699575,Englewood,0,  0B  3,1325347
0B,SU,115699576,Englewood,0,  0B  2,1325347
0B,SU,115699577,Englewood,0,  0B  1,1325347
0B,SU,115699578,Englewood,0,  0B  3,1325347
0B,SU,115699579,Englewood,0,  0B  2,1325347
0B,SU,115699580,Englewood,0,  0B  1,1325347
0B,SU,115699581,Englewood,0,  0B  3,1325347
0B,SU,115699582,Englewood,0,  0B  2,1325347
0B,SU,115699583,Englewood,0,  0B  1,1325347
0B,SU,115699584,Englewood,0,  0B  3,1325347
